tid,gender,tDept,Enroll,Evals Made,Eval/Enroll,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received,rEasy,rHelpful,rInterest,rOverall,rWouldTakeAgain,rmp Grade,sentimentValue,teacherRatingTags,rmp Evals/Enroll,rmp Evals
1405098,1.0,COGS,273,210,0.7692307692307693,0.804652380952381,0.7801380952380952,5.369761904761903,3.4893809523809516,3.1602890173410403,2.375,2.5,3.0,2.5625,,,0.09584911616161616,,0.029304029304029307,8.0
1406317,1.0,PSYC,231,92,0.3982683982683983,0.8,0.73,3.9900000000000007,3.2300000000000004,2.16,3.0,3.0,1.0,3.0,,,0.0,,0.004329004329004329,1.0
1406318,1.0,PSYC,1491,782,0.5244802146210596,0.8954386189258312,0.8615025575447571,4.441074168797955,3.3825063938618927,3.028875816993464,2.7916666666666665,3.083333333333333,3.0,3.6041666666666665,1.0,4.0,0.1935065494562022,"Test heavy,Accessible outside class,EXTRA CREDIT,",0.01609657947686117,24.0
1406319,-1.0,HDP,278,146,0.5251798561151079,0.9175205479452055,0.8049999999999999,4.29109589041096,3.4205479452054792,3.011917808219178,2.6666666666666665,3.333333333333333,4.0,3.5,,,0.1891460905349794,,0.01079136690647482,3.0
1406320,1.0,ECON,753,279,0.3705179282868526,0.9196630824372759,0.8628458781362007,5.927455197132616,3.3578853046594985,2.883949579831933,2.833333333333333,3.5,3.333333333333333,3.6666666666666665,,,0.109701278659612,,0.00796812749003984,6.0
1406323,1.0,ECON,1183,791,0.6686390532544378,0.9042300884955752,0.9220353982300884,5.178192161820482,3.3666624525916564,3.129881129271917,3.5,4.125,3.571428571428572,4.125,0.0,,0.1884221681096681,"Get ready to read,Lecture heavy,Tough grader,So many papers,",0.006762468300929839,8.0
1406392,-1.0,COMM,86,35,0.4069767441860465,0.9714,1.0,6.1405714285714295,3.563428571428572,3.2,3.0,5.0,3.0,4.0,,,0.201,,0.011627906976744186,1.0
1408667,1.0,MUS,418,199,0.4760765550239234,0.6942763819095478,0.8154271356783921,3.530603015075377,3.438894472361808,3.1876047904191616,2.0,4.0,3.4,3.5,,,0.07379629629629629,,0.011961722488038276,5.0
1409098,-1.0,VIS,279,119,0.4265232974910394,0.6557226890756302,0.4453781512605042,4.045210084033613,3.507983193277312,3.4370434782608688,3.533333333333333,2.7333333333333334,3.2,2.6,,,-0.011552749719416382,,0.053763440860215055,15.0
1410511,-1.0,EDS,336,285,0.8482142857142857,0.8593754385964912,0.7683087719298245,7.341754385964912,3.4925614035087724,3.5400701754385966,4.666666666666667,3.6666666666666665,3.6666666666666665,3.5,,,0.2338888888888889,,0.008928571428571428,3.0
1411566,1.0,MATH,452,207,0.4579646017699115,0.8376666666666666,0.8577971014492753,7.057294685990338,3.4526570048309178,2.8570114942528733,2.333333333333333,3.333333333333333,3.0,3.5,,,0.0672468542260209,,0.00663716814159292,3.0
1413130,-1.0,EDS,605,289,0.4776859504132232,0.9287474048442906,0.9283356401384084,6.532560553633218,3.867750865051903,3.8027731092436974,2.75,3.5,3.333333333333333,3.75,,,0.2892708333333333,"Get ready to read,Gives good feedback,Group projects,",0.006611570247933884,4.0
1413863,,MATH,947,528,0.5575501583949314,0.8896079545454545,0.7868731060606059,5.887594696969696,3.278409090909092,2.9370454545454545,3.523809523809524,2.952380952380953,2.8095238095238093,2.833333333333333,,,0.08200438252223965,,0.022175290390707498,21.0
1415403,1.0,MATH,2907,1335,0.4592363261093912,0.9080651685393258,0.9249153558052434,6.645797752808987,3.411228464419476,2.827430711610487,2.3793103448275863,4.379310344827586,3.103448275862069,4.362068965517241,,,0.3253963429609982,,0.009975920192638458,29.0
1416604,1.0,ANTH,150,66,0.44,0.8578787878787879,0.9202727272727272,4.418484848484847,3.557878787878788,3.4360606060606065,2.75,4.0,3.625,3.875,,,0.3431594707375957,,0.05333333333333334,8.0
1418495,-1.0,CENG,278,119,0.42805755395683454,0.9377899159663864,0.869218487394958,8.782352941176471,3.3117647058823527,2.8882352941176475,4.5,4.5,4.0,4.5,,,-0.07000000000000002,,0.007194244604316547,2.0
1422275,-1.0,DOC,566,302,0.5335689045936396,0.7615298013245034,0.7345827814569537,5.167516556291392,3.4012280701754385,3.3711552346570395,2.0,4.3,3.6,4.3,,,0.1716622023809524,,0.0176678445229682,10.0
1423032,,ETHN,679,324,0.4771723122238586,0.8827932098765432,0.8690709876543208,5.621388888888887,3.60787037037037,3.530326797385621,3.0,5.0,5.0,5.0,,,0.4208730158730159,,0.0029455081001472753,2.0
1423581,-1.0,PHIL,2751,1114,0.4049436568520538,0.6976077199281868,0.8499515260323159,4.488096947935367,3.3504581673306766,3.2532675044883304,2.6,4.2,2.636363636363636,4.066666666666666,0.5,3.766666666666667,0.1667041005291005,"""Skip class? You won t pass."",Participation matters,Tough grader,Lecture heavy,Get ready to read,",0.005452562704471102,15.0
1436566,-1.0,INTL,1087,530,0.4875804967801288,0.9423396226415092,0.9480566037735848,5.309924528301887,3.5633018867924533,3.2560198019801985,2.4615384615384617,4.307692307692308,3.9,4.307692307692308,1.0,3.9,0.2927999407999408,"Clear grading criteria,EXTRA CREDIT,Hilarious,Amazing lectures,Inspirational,Participation matters,Respected,Get ready to read,Gives good feedback,Group projects,",0.011959521619135235,13.0
1439498,-1.0,ETHN,395,188,0.4759493670886076,0.9787393617021276,0.9459468085106384,5.189627659574468,3.6444025157232702,3.5779787234042555,1.5,5.0,5.0,5.0,,,0.4365476190476191,,0.005063291139240506,2.0
1445074,-1.0,CGS,205,143,0.6975609756097559,0.5545244755244755,0.2105174825174825,3.7264335664335664,3.4166433566433563,3.31,4.0,2.0,3.0,2.5,,,-0.04,,0.004878048780487805,1.0
1446424,1.0,ETHN,1333,678,0.5086271567891973,0.7792448377581122,0.6237300884955752,4.8711504424778775,3.522512396694215,3.3815220949263507,2.8,2.8,2.8,2.95,,4.0,0.2049620181405896,"Inspirational,Clear grading criteria,Gives good feedback,Amazing lectures,",0.007501875468867218,10.0
1447039,-1.0,COMM,881,345,0.3916004540295121,0.896455072463768,0.8425449275362318,4.474898550724639,3.5051884057971017,3.1220700636942675,3.1666666666666665,2.833333333333333,2.5,3.0,0.0,1.3,0.12705133292633294,"""Skip class? You won t pass."",Lecture heavy,Get ready to read,Tough grader,",0.00681044267877412,6.0
1448558,-1.0,PSYC,654,294,0.44954128440366975,0.7720510204081632,0.715687074829932,5.815816326530613,3.194421768707484,2.631967871485944,3.032258064516129,3.4838709677419355,3.4137931034482767,3.5806451612903225,0.5,3.675,0.06162558282517959,"EXTRA CREDIT,Respected,Caring,""Skip class? You won t pass."",Accessible outside class,Lecture heavy,Lots of homework,",0.04740061162079511,31.0
1449657,,MATH,211,95,0.4502369668246445,0.5421473684210527,0.14867368421052632,7.322736842105262,2.6049473684210525,2.277578947368421,4.5,2.0,3.0,1.75,,,-0.3083333333333333,,0.009478672985781993,2.0
1453058,-1.0,POLI,122,99,0.8114754098360656,0.909040404040404,0.7818888888888891,4.784141414141415,3.303030303030303,3.08,3.0,5.0,1.5,3.5,,,-0.06744791666666665,,0.016393442622950817,2.0
1456350,-1.0,POLI,93,62,0.6666666666666666,0.9519193548387096,1.0,5.566290322580645,3.5458064516129024,3.37,2.5,5.0,4.0,5.0,,,0.3530555555555555,,0.021505376344086027,2.0
1458722,-1.0,PSYC,936,430,0.4594017094017094,0.978393023255814,0.9831697674418604,4.6838837209302335,3.6240930232558144,2.9359756097560976,2.071428571428572,4.571428571428571,4.0,4.714285714285714,1.0,4.0,0.32363633786848073,"Inspirational,Amazing lectures,",0.01495726495726496,14.0
1458723,-1.0,PSYC,94,44,0.4680851063829787,0.7887500000000001,0.86075,5.074772727272726,3.36,2.75,3.6666666666666665,3.333333333333333,2.6666666666666665,3.333333333333333,,,0.026430976430976427,,0.031914893617021274,3.0
1459403,-1.0,ETHN,18,6,0.3333333333333333,0.8000000000000002,0.6,4.5,3.6,,4.0,2.0,4.0,2.5,,,0.20166666666666666,,0.05555555555555555,1.0
1459703,-1.0,PSYC,275,139,0.5054545454545455,0.7879999999999999,0.409,4.22,3.41,3.24,1.5,5.0,4.0,5.0,,,0.44,,0.007272727272727274,2.0
1465859,-1.0,MATH,216,117,0.5416666666666666,0.9142564102564102,0.9314786324786324,6.619572649572652,3.347094017094017,2.39,4.0,1.5,3.0,1.5,,,-0.055,,0.009259259259259259,2.0
1466968,1.0,PSYC,439,246,0.5603644646924829,0.8946219512195123,0.8737764227642275,5.612845528455284,3.319308943089431,2.8346534653465354,3.0,4.0,4.5,4.25,,,0.19947916666666668,,0.004555808656036446,2.0
1470755,1.0,ECON,200,109,0.545,0.9449357798165136,0.8808256880733946,6.573669724770642,3.576238532110092,3.20112676056338,3.117647058823529,2.8823529411764706,3.3076923076923075,3.0294117647058822,0.5,3.0,0.13411909713380304,"Get ready to read,Respected,Amazing lectures,Accessible outside class,",0.085,17.0
1471332,-1.0,COGS,306,141,0.4607843137254902,0.7644680851063829,0.4640638297872341,5.74,3.3412765957446813,2.63,3.066666666666667,2.933333333333333,3.066666666666667,2.4,,,0.08757363315696648,,0.04901960784313725,15.0
1472649,-1.0,HDP,5008,2078,0.41493610223642174,0.9506727622714148,0.9233820981713188,4.2329162656400365,3.5428007699711257,3.1374541852402174,3.0357142857142856,3.2857142857142856,4.107142857142857,3.3571428571428568,1.0,3.3666666666666667,0.17629283125934914,"Respected,Inspirational,Amazing lectures,""Skip class? You won t pass."",Tough grader,Gives good feedback,",0.0055910543130990396,28.0
1474005,,MATH,810,403,0.4975308641975309,0.8568684863523572,0.6403598014888338,6.120421836228287,3.3326550868486344,2.7465260545905705,2.25,4.0,3.75,3.5,,,0.12650226757369615,,0.0049382716049382715,4.0
1478967,1.0,PSYC,258,230,0.8914728682170543,0.799,0.684,5.32,3.24,2.8199999999999994,2.8,2.2,3.0,2.6,,,0.026888888888888855,,0.01937984496124031,5.0
1479071,1.0,CSE,2516,1702,0.6764705882352942,0.9054453584018802,0.9522432432432436,8.456051703877787,3.2403995299647472,2.9764394829612217,2.9375,4.4375,4.333333333333333,4.375,0.8,3.55,0.3760060102898645,"Lots of homework,Test heavy,Lecture heavy,Amazing lectures,""Skip class? You won t pass."",Accessible outside class,Inspirational,Clear grading criteria,Caring,Respected,Tough grader,Gives good feedback,",0.006359300476947536,16.0
1479077,1.0,CSE,442,188,0.4253393665158371,0.7426702127659575,0.7169787234042554,9.768936170212763,3.1096808510638296,2.9845555555555565,4.25,1.5,3.0,1.375,0.0,2.3,-0.16519069664903002,"Lecture heavy,",0.00904977375565611,4.0
1479409,1.0,PHYS,807,323,0.4002478314745973,0.7041517027863777,0.458625386996904,6.0070897832817325,3.1163467492260057,2.8763333333333336,4.0,1.7777777777777777,2.333333333333333,1.7777777777777777,1.0,3.8,0.10530864197530863,"Get ready to read,Lecture heavy,Tough grader,Lots of homework,""Skip class? You won t pass."",",0.011152416356877323,9.0
1481960,1.0,MATH,702,363,0.5170940170940171,0.8429256198347107,0.5097713498622589,6.194710743801652,3.284297520661157,2.6330578512396694,3.2,2.35,3.35,2.25,,,0.01013989598364599,,0.028490028490028487,20.0
1485322,-1.0,MUS,308,154,0.5,0.6976233766233766,0.6617662337662339,4.354935064935065,3.548831168831169,3.15,1.0,4.0,4.0,4.5,,,0.33222222222222225,,0.003246753246753247,1.0
1485324,1.0,CAT,481,230,0.4781704781704782,0.4242434782608696,0.6976130434782607,5.068173913043479,3.248608695652173,3.047434554973821,2.0,3.333333333333333,2.6666666666666665,3.5,,,0.14074074074074075,,0.0062370062370062365,3.0
1485957,1.0,MATH,1902,917,0.482124079915878,0.8874329334787351,0.9040436205016356,7.21607415485278,3.272911668484188,2.788920392584515,3.3571428571428568,4.321428571428571,3.5,4.321428571428571,1.0,3.7875,0.22957543696382984,"Gives good feedback,Clear grading criteria,""Skip class? You won t pass."",Hilarious,Caring,Respected,Amazing lectures,Inspirational,Get ready to read,Lots of homework,",0.014721345951629862,28.0
1489554,-1.0,PSYC,444,223,0.5022522522522522,0.9413183856502242,0.9460807174887892,4.425784753363229,3.4111659192825114,3.1087892376681614,1.75,4.5,4.25,4.5,,,0.3956089743589744,,0.009009009009009007,4.0
1489636,,MUS,324,189,0.5833333333333334,0.9510582010582008,0.9778306878306876,5.974179894179892,3.8277777777777775,3.780869565217391,2.0,4.0,3.0,4.0,,,0.3638888888888889,,0.00308641975308642,1.0
1491161,1.0,USP,306,163,0.5326797385620915,0.9009570552147241,0.9374478527607362,5.3722085889570526,3.462331288343558,3.4006748466257672,2.9230769230769242,3.9230769230769234,3.0769230769230766,3.807692307692308,,,0.15632528736695406,,0.04248366013071896,13.0
1499263,1.0,ENVR,1599,678,0.4240150093808631,0.900019174041298,0.9020206489675516,7.1188053097345145,3.3754383358098057,3.1990186915887864,3.5,4.5,3.5,4.25,,,0.3895833333333333,,0.0012507817385866164,2.0
1504670,1.0,MATH,862,464,0.5382830626450116,0.8438728448275861,0.7966379310344827,5.99739224137931,3.159051724137931,2.5823491379310344,3.8,2.8,3.8,2.6,,,-0.09791666666666664,,0.0058004640371229705,5.0
1504980,1.0,COGS,43,27,0.627906976744186,0.8519999999999999,0.7040000000000001,3.76,3.5,3.06,1.0,5.0,5.0,4.75,,,-0.021302083333333333,,0.04651162790697674,2.0
1506815,-1.0,MATH,319,189,0.5924764890282131,0.8562116402116402,0.4063809523809523,5.995767195767195,3.2639682539682537,2.8167724867724866,2.5,1.5,3.0,1.5,,,-0.10833333333333334,,0.006269592476489028,2.0
1506954,-1.0,HDP,2502,1088,0.4348521183053557,0.9157261029411764,0.9108740808823528,4.102435661764706,3.5512959558823534,3.1789869888475843,2.6842105263157894,3.5263157894736836,3.5789473684210527,3.5789473684210527,,,0.10662506091617936,,0.007593924860111911,19.0
1509039,-1.0,MATH,2345,1447,0.6170575692963752,0.8750421561852109,0.6937090532135453,5.744457498272286,3.4840082930200413,2.917223396758281,4.193548387096774,1.903225806451613,2.583333333333333,1.9193548387096773,0.14285714285714285,2.9454545454545453,-0.0067204514422256395,"Lecture heavy,Lots of homework,Clear grading criteria,Inspirational,Tough grader,Test heavy,""Skip class? You won t pass."",EXTRA CREDIT,Get ready to read,Participation matters,",0.013219616204690832,31.0
1509176,,ICAM,899,429,0.4771968854282536,0.6935874125874124,0.6407016317016316,4.053496503496502,3.6830069930069937,3.5789442815249264,2.4,2.2,3.75,2.2,0.0,3.4333333333333336,-0.1476111111111111,,0.0055617352614015575,5.0
1512231,1.0,MAE,747,293,0.392235609103079,0.853047781569966,0.8569146757679179,7.959453924914674,3.2371331058020485,2.6746075085324232,3.5,5.0,,5.0,1.0,4.0,0.3513095238095238,"Clear grading criteria,Respected,Gives good feedback,Get ready to read,Tough grader,",0.002677376171352075,2.0
1513487,1.0,PSYC,36,19,0.5277777777777778,0.737,0.8420000000000001,4.5,3.44,3.17,3.0,2.0,5.0,2.0,,,-0.16822916666666665,,0.027777777777777776,1.0
1513786,1.0,CSE,8884,3911,0.4402296262944619,0.8866105855279979,0.8916075172590129,7.4015187931475355,3.322802352339555,3.175362925739812,2.523809523809524,4.047619047619048,3.25,3.9047619047619047,0.375,3.8333333333333335,0.27576627480397325,"Hilarious,Lots of homework,Get ready to read,Gives good feedback,Respected,Accessible outside class,Tough grader,Caring,""Skip class? You won t pass."",Amazing lectures,Group projects,",0.0023638000900495274,21.0
1514597,1.0,CAT,903,418,0.4629014396456257,0.8148947368421053,0.8894114832535888,3.331291866028708,3.684808612440192,3.612108108108108,1.8,4.4,3.6666666666666665,4.4,0.5,3.7,0.1809940476190476,"Lecture heavy,Clear grading criteria,",0.005537098560354375,5.0
1526090,-1.0,POLI,49,12,0.24489795918367346,0.8333333333333333,0.8333333333333333,7.5825,3.4733333333333336,,4.666666666666667,2.0,2.333333333333333,1.6666666666666667,,4.0,0.0316358024691358,"Group projects,Participation matters,Tough grader,Beware of pop quizzes,",0.061224489795918366,3.0
1535379,1.0,MAE,1059,473,0.4466477809254013,0.7270021141649047,0.7435306553911206,9.59615221987315,3.110338266384778,3.151923937360179,4.421052631578949,2.1052631578947367,2.3125,2.026315789473684,0.0,2.1666666666666665,0.015440685045948229,"Beware of pop quizzes,Lecture heavy,Lots of homework,Test heavy,Tough grader,Get ready to read,",0.01794145420207743,19.0
1537770,1.0,MATH,527,261,0.4952561669829222,0.8306245210727969,0.6406704980842912,5.992528735632184,3.2892337164750955,2.7604980842911875,5.0,2.0,1.0,2.0,,,-0.035714285714285705,,0.00189753320683112,1.0
1538485,-1.0,MATH,1088,509,0.4678308823529412,0.8671473477406682,0.8644891944990177,5.878094302554027,3.233536345776031,2.664715127701375,2.0,4.25,3.75,4.5,,,0.2810267857142858,,0.0036764705882352936,4.0
1540870,-1.0,ANTH,903,424,0.4695459579180509,0.8476084905660377,0.9303584905660376,4.937547169811322,3.3718396226415086,3.0510141509433963,2.1111111111111107,4.777777777777779,3.6666666666666665,4.722222222222221,,,0.2429466891133557,,0.009966777408637871,9.0
1544181,-1.0,WCWP,12,6,0.5,0.8329999999999999,1.0,9.17,3.33,,2.5,5.0,2.0,5.0,,4.0,0.3171875,,0.16666666666666666,2.0
1545215,-1.0,ICAM,1034,562,0.5435203094777563,0.8234857651245552,0.879076512455516,6.145693950177934,3.536812933025405,3.5094172494172478,2.5,3.0,4.0,2.75,0.0,3.3,0.33392857142857146,,0.0019342359767891683,2.0
1545610,1.0,PSYC,128,64,0.5,0.627453125,0.506546875,5.9978125,3.27640625,2.92,3.75,3.0,2.0,2.875,,,0.07038690476190476,,0.03125,4.0
1546135,1.0,CHEM,1529,836,0.5467625899280576,0.8085944976076554,0.9210382775119615,7.655322966507176,3.1992344497607657,2.956388888888889,2.8,4.85,4.266666666666667,4.75,1.0,3.8,0.2921060846560847,"Respected,Lots of homework,Inspirational,""Skip class? You won t pass."",Caring,Amazing lectures,Accessible outside class,Gives good feedback,Tough grader,",0.013080444735120994,20.0
1546542,-1.0,MUS,793,484,0.6103404791929382,0.8939028925619834,0.9353388429752066,2.9128099173553723,3.698531914893616,3.5193240093240097,2.5,3.1666666666666665,3.272727272727273,3.125,0.0,4.0,0.2005714886964887,"Inspirational,Gives good feedback,Caring,Participation matters,Lecture heavy,""Skip class? You won t pass."",",0.015132408575031526,12.0
1547003,1.0,POLI,138,48,0.3478260869565217,0.8541041666666667,0.7708333333333334,5.542291666666667,3.5527083333333334,3.16,2.0,3.6666666666666665,3.333333333333333,3.5,,,0.2729166666666667,,0.021739130434782608,3.0
1549857,-1.0,CAT,1780,860,0.4831460674157304,0.7165186046511628,0.8393883720930232,5.363406976744186,3.421686046511629,3.3224213075060534,3.8461538461538463,3.230769230769232,2.75,3.230769230769232,0.0,3.466666666666667,0.0009314947872640217,"Graded by few things,Lecture heavy,Tough grader,""Skip class? You won t pass."",Get ready to read,",0.007303370786516855,13.0
1550013,,MATH,184,93,0.5054347826086957,0.8279999999999998,0.624,7.34,3.27,2.16,2.0,4.0,4.0,4.0,,,-0.037500000000000006,,0.005434782608695652,1.0
1550394,,HUM,63,27,0.42857142857142855,0.7276666666666667,1.0,8.626666666666667,3.1500000000000004,2.76,2.333333333333333,4.666666666666667,2.333333333333333,4.833333333333333,1.0,,0.1022716049382716,"Gives good feedback,Amazing lectures,",0.047619047619047616,3.0
1551448,1.0,CHEM,308,156,0.5064935064935064,0.9935576923076924,0.9798653846153846,2.618076923076923,3.782564102564103,3.53,2.0,5.0,3.0,5.0,,,0.25975000000000004,,0.003246753246753247,1.0
1553292,1.0,MATH,223,128,0.5739910313901345,0.922,0.976,5.76,3.54,2.66,1.0,5.0,5.0,5.0,,,0.20000000000000004,,0.004484304932735426,1.0
1556204,1.0,SIO,41,29,0.7073170731707317,1.0,1.0,6.5699999999999985,3.1758620689655173,,3.0,4.0,5.0,4.0,,,0.4125,,0.024390243902439025,1.0
1556528,,INTL,86,45,0.5232558139534884,1.0,0.8819777777777777,5.5248888888888885,3.5266666666666664,3.3500000000000005,2.0,5.0,3.0,5.0,,,0.275,,0.011627906976744186,1.0
1560776,1.0,COMM,2285,958,0.4192560175054705,0.8246753653444676,0.8417839248434238,5.378726513569938,3.4367223382045933,3.2190280777537787,4.0,2.75,3.0,2.75,0.5,4.0,0.023724537037037016,"Group projects,Tough grader,Graded by few things,",0.00175054704595186,4.0
1572483,1.0,MAE,852,409,0.4800469483568075,0.7951638141809292,0.9041515892420536,5.780342298288508,3.203007334963325,3.296469002695418,2.25,4.5,4.0,4.5625,1.0,4.0,0.4136428571428572,"Beware of pop quizzes,Hilarious,",0.009389671361502348,8.0
1574711,1.0,MATH,1275,541,0.4243137254901961,0.7971756007393715,0.42390573012939,5.886395563770795,3.1927541589648802,2.7507763401109058,2.2857142857142856,3.1428571428571432,3.4285714285714284,2.8571428571428568,1.0,3.6666666666666665,0.20785808767951625,"Hilarious,Lots of homework,Caring,",0.005490196078431373,7.0
1578680,-1.0,VIS,133,89,0.6691729323308271,0.9550449438202246,0.9551460674157304,7.397865168539326,3.686067415730337,3.4010112359550564,2.0,4.0,4.0,4.5,,,0.27,,0.0075187969924812035,1.0
1583263,1.0,PHYS,2642,1175,0.4447388342165027,0.8412587234042552,0.7966638297872342,6.560093617021277,3.130340425531915,2.816621276595745,3.6666666666666665,3.0,2.25,2.8666666666666667,0.5,3.4000000000000004,0.06356142072213497,"Graded by few things,Lecture heavy,Test heavy,Accessible outside class,Inspirational,EXTRA CREDIT,Hilarious,Get ready to read,""Skip class? You won t pass."",Respected,Amazing lectures,Tough grader,Lots of homework,Participation matters,",0.005677517032551098,15.0
1583276,-1.0,CHEM,386,228,0.5906735751295337,0.9243333333333332,0.9004561403508773,5.892105263157895,3.34671052631579,3.0650438596491227,2.8181818181818183,4.2727272727272725,4.0,4.2727272727272725,0.7,3.4857142857142853,0.3261702413747868,"Respected,Accessible outside class,Participation matters,Amazing lectures,""Skip class? You won t pass."",Caring,Get ready to read,Gives good feedback,Lots of homework,EXTRA CREDIT,Test heavy,Clear grading criteria,",0.028497409326424868,11.0
1584199,1.0,VIS,137,53,0.3868613138686132,0.8839811320754718,0.7298301886792453,5.923584905660378,3.811132075471698,3.5600000000000005,1.0,5.0,3.0,4.5,,,-0.08333333333333329,,0.007299270072992701,1.0
1584928,1.0,MATH,1285,633,0.4926070038910506,0.9263064770932072,0.9156113744075828,6.007535545023696,3.4175513428120063,2.8965402843601886,2.5384615384615383,3.5384615384615383,3.9230769230769234,3.7692307692307687,,,0.25065123765123765,,0.010116731517509728,13.0
1587816,1.0,POLI,31,23,0.7419354838709677,1.0,1.0,4.05,3.61,3.2300000000000004,2.0,5.0,4.5,5.0,1.0,4.0,0.3872685185185185,"Gives good feedback,Participation matters,So many papers,Lots of homework,Get ready to read,",0.12903225806451613,4.0
1588555,-1.0,HDP,205,183,0.8926829268292683,0.8244043715846996,0.8119344262295082,4.432021857923497,3.5173224043715843,3.348688524590164,2.25,4.0,2.25,3.875,1.0,,0.2326215277777777,"EXTRA CREDIT,",0.01951219512195122,4.0
1589000,1.0,MUS,243,153,0.6296296296296297,0.8996601307189542,0.907843137254902,3.813006535947712,3.716928104575163,3.5836912751677854,1.5,5.0,4.5,5.0,,,0.1125,,0.00823045267489712,2.0
1589053,,MATH,1470,582,0.3959183673469388,0.8921357388316152,0.7949123711340207,5.971340206185568,3.3020103092783506,2.531759425493716,2.571428571428572,3.761904761904762,3.1428571428571432,3.690476190476192,,1.3,0.1794523036487322,,0.014285714285714284,21.0
1591125,1.0,CHEM,934,465,0.4978586723768737,0.9035311827956992,0.8834086021505375,6.344086021505379,3.183204301075268,2.8197186147186137,3.6666666666666665,4.4444444444444455,3.7777777777777777,4.4444444444444455,,,0.054092592592592616,,0.009635974304068522,9.0
1594711,-1.0,EDS,1225,640,0.5224489795918368,0.928175,0.9904500000000002,4.555625,3.5802325581395347,3.33659375,1.5,5.0,4.5,5.0,,,0.26901515151515154,,0.00163265306122449,2.0
1598809,1.0,MATH,527,269,0.5104364326375711,0.950721189591078,0.9331040892193307,6.035018587360594,3.556951672862453,3.108475836431228,1.4444444444444444,5.0,3.2222222222222223,4.722222222222221,,,0.25425485008818344,,0.017077798861480076,9.0
1603184,-1.0,PHYS,126,58,0.4603174603174603,0.8966896551724141,0.6551724137931034,9.974137931034482,3.398275862068965,3.074482758620689,3.0,1.0,2.0,2.5,,,-0.1340740740740741,,0.007936507936507936,1.0
1607196,1.0,MATH,10966,6160,0.5617362757614445,0.9026871753246748,0.9707105519480518,6.340310064935062,3.2836509740259734,2.6687255909558067,2.5310344827586206,4.593103448275862,3.96875,4.6275862068965505,0.8833333333333333,3.4351851851851856,0.31047298252493044,"Amazing lectures,Caring,Clear grading criteria,Hilarious,Tough grader,Test heavy,Respected,Lots of homework,Inspirational,Gives good feedback,""Skip class? You won t pass."",Lecture heavy,Graded by few things,Accessible outside class,Get ready to read,",0.013222688309319715,145.0
1614671,-1.0,PSYC,298,142,0.4765100671140939,0.8857605633802816,0.8345845070422535,4.463732394366197,3.514084507042253,3.0287804878048785,4.0,1.0,4.0,1.5,,,0.05,,0.003355704697986577,1.0
1615201,1.0,MATH,1876,1258,0.6705756929637526,0.9001971383147853,0.9159030206677268,6.726518282988873,3.3986804451510335,2.790645682001614,3.0294117647058822,4.176470588235294,3.809523809523808,4.117647058823529,0.8,3.561111111111112,0.27021812045525284,"Hilarious,Respected,Amazing lectures,Graded by few things,Caring,Lecture heavy,Get ready to read,Lots of homework,Test heavy,Gives good feedback,Clear grading criteria,Accessible outside class,",0.01812366737739872,34.0
1620230,-1.0,VIS,581,398,0.6850258175559379,0.9790100502512562,0.9894447236180904,8.414547738693464,3.850753768844221,3.6859905660377366,3.0,5.0,4.5,4.9,1.0,,0.34658994708994706,"Inspirational,Gives good feedback,Caring,",0.008605851979345954,5.0
1622585,1.0,POLI,309,146,0.4724919093851133,0.8392671232876712,0.9501369863013698,5.7894520547945225,3.2876712328767126,2.8676712328767127,2.888888888888889,3.6666666666666665,2.6666666666666665,3.888888888888889,,,0.1699437830687831,"Tough grader,Get ready to read,""Skip class? You won t pass."",",0.029126213592233014,9.0
1623146,1.0,EDS,11,8,0.7272727272727273,0.7140000000000001,0.857,7.93,,,3.7142857142857135,3.1428571428571432,3.2,3.2857142857142856,0.5,,0.15728174603174602,"Lots of homework,""Skip class? You won t pass."",Get ready to read,Tough grader,",0.6363636363636364,7.0
1623545,1.0,MATH,123,91,0.7398373983739838,0.9230000000000002,0.64,4.81,3.41,2.79,1.7142857142857142,3.8571428571428568,2.142857142857143,3.7857142857142856,,,0.4485742630385487,,0.05691056910569105,7.0
1627756,1.0,ETHN,1675,1020,0.6089552238805971,0.9453078431372548,0.9554098039215686,3.4115,3.7189509803921568,3.4900494071146246,1.5,4.75,4.125,4.75,1.0,4.0,0.3048556899243283,"Hilarious,Inspirational,",0.00955223880597015,16.0
1628808,1.0,CSE,4210,1830,0.4346793349168646,0.6358797814207651,0.5423245901639343,6.603912568306012,3.2988087431693995,3.3274131736526944,3.333333333333333,2.7777777777777777,2.333333333333333,2.5,0.0,3.766666666666667,0.1389514035347369,"Tough grader,Graded by few things,Lots of homework,",0.002137767220902613,9.0
1628981,1.0,PSYC,659,286,0.4339908952959029,0.9418006993006992,0.8517377622377623,5.003111888111889,3.3990209790209787,2.9306137184115526,2.5625,3.25,3.8125,3.46875,,,0.12179846590523676,,0.024279210925644917,16.0
1629196,1.0,MATH,133,77,0.5789473684210527,0.816,0.573,6.900000000000001,3.11,2.39,4.5,1.0,4.5,1.0,,,-0.2646825396825397,"Lecture heavy,Tough grader,",0.015037593984962403,2.0
